_id,user_id,userName,dateOfJoin,mobileNumber,email,city,state,pin,dateOfBirth,gender,reportingUserId,reporterName,roles,designationId,designation,departmentId,department,user_status,password,requirePasswordChange
6615493defd9a45992622c1a,JMAN683,Scott Johnson,02/02/2021,4334465854,Scott@gmail.com,Cannonmouth,Mizoram,627919,21/10/1997,male,JMAN828,Melinda Clark,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,$83TIUpiaR,False
6615493defd9a45992622c1b,JMAN59,Lisa King,14/06/2024,1132174726,Lisa@yahoo.com,New Janet,West Bengal,946626,16/12/1988,female,JMAN936,Kayla Gomez,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,^6FlPkWg62,True
6615493defd9a45992622c1c,JMAN274,Benjamin Harris,09/07/2011,1449951026,Benjamin@gmail.com,Holtport,Nagaland,615449,30/10/1993,female,JMAN226,Mary Smith,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,%_9VpIi1JP,True
6615493defd9a45992622c1d,JMAN452,Jessica Terry,16/09/2015,9093075002,Jessica@gmail.com,Elizabethberg,Manipur,412275,20/02/1998,male,JMAN228,Jason Jackson,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,NrK6IMem!@,False
6615493defd9a45992622c1e,JMAN384,Kimberly Smith,07/10/2020,5924137263,Kimberly@gmail.com,South Lucasland,Uttar Pradesh,707532,10/12/1996,female,JMAN556,Amanda Richardson,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,^hEKH!xr_9,True
6615493defd9a45992622c1f,JMAN118,Jasmine Johnson,12/09/2017,3046701792,Jasmine@yahoo.com,Kylemouth,Tripura,878981,11/09/1984,female,JMAN828,Amanda Sanchez,user,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,@gNkoJH)&5,False
6615493defd9a45992622c20,JMAN990,Rachel Castro,11/11/2022,6572537496,Rachel@yahoo.com,North David,Meghalaya,910451,10/05/1981,female,JMAN483,Christopher Olson,admin,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,d&qqT3Df2t,False
6615493defd9a45992622c21,JMAN350,Timothy Pugh,16/05/2018,3090025044,Timothy@yahoo.com,Port Amber,Telangana,563171,25/04/1992,male,JMAN555,Denise Rodriguez,admin,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,bBQVnxCU$0,True
6615493defd9a45992622c22,JMAN981,Steven Bishop,23/09/2017,8847949590,Steven@gmail.com,West Jason,West Bengal,143105,29/11/1983,female,JMAN189,Samuel Chapman,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,00C(0&Cn!E,False
6615493defd9a45992622c23,JMAN72,Colleen Ward,09/02/2023,1938247543,Colleen@gmail.com,Daniellechester,Sikkim,900895,21/01/1983,male,JMAN449,Aaron Lane,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,^wPnlRg9f6,False
6615493defd9a45992622c24,JMAN259,Daisy Nichols,31/10/2019,5796531617,Daisy@gmail.com,East Thomas,Gujarat,220530,22/02/1983,male,JMAN483,Christina Schroeder,user,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,M*dd9U&v!S,False
6615493defd9a45992622c25,JMAN440,Carla White,27/04/2023,2648665068,Carla@yahoo.com,Stacyport,Himachal Pradesh,915009,09/01/1989,male,JMAN828,Erin Diaz,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,!&1zQaDfQd,False
6615493defd9a45992622c26,JMAN2,Randy Noble,21/07/2010,9937726898,Randy@yahoo.com,Bridgesside,Haryana,182881,07/03/1979,female,JMAN10,Betty Mccullough,admin,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,@M7kMt(0ex,False
6615493defd9a45992622c27,JMAN801,Erin Jordan,06/05/2012,8114132422,Erin@yahoo.com,New Nicolechester,Madhya Pradesh,391868,30/12/1975,female,JMAN483,Matthew Robinson,user,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,%4y@KjL9*h,False
6615493defd9a45992622c28,JMAN732,Terry King,23/11/2021,7321061452,Terry@yahoo.com,Benjaminchester,Telangana,261074,22/07/1987,female,JMAN515,William Park,user,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,)9aOnYdnwT,False
6615493defd9a45992622c29,JMAN4,Jose Bush,26/01/2023,8245198967,Jose@gmail.com,East Melissaview,Uttar Pradesh,653941,29/12/1998,female,JMAN10,Dustin Deleon,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,^jtFyB8Si4,True
6615493defd9a45992622c2a,JMAN813,Summer Sanchez,13/02/2018,8438605219,Summer@gmail.com,Marieburgh,Rajasthan,836076,25/12/1973,female,JMAN555,Amanda Nixon MD,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,0VSNTKCz&B,False
6615493defd9a45992622c2b,JMAN42,Rachael Mcguire,30/08/2021,3151927549,Rachael@gmail.com,Dicksonhaven,Andhra Pradesh,975677,30/04/1994,female,JMAN228,Michelle Wall,admin,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,_8%TadN0^r,False
6615493defd9a45992622c2c,JMAN260,Heidi Ramos,10/10/2018,6442048034,Heidi@yahoo.com,Longmouth,Jharkhand,592377,06/02/1997,female,JMAN827,Juan Page,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,+7VM(E7sHY,False
6615493defd9a45992622c2d,JMAN159,James Adams,29/08/2016,1151342405,James@gmail.com,Nealmouth,Bihar,557119,07/05/1987,female,JMAN10,Kristina Sanchez,admin,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,*7)FkUZu)6,False
6615493defd9a45992622c2e,JMAN313,Denise Marquez,04/12/2019,9364591019,Denise@yahoo.com,Robertside,Sikkim,126227,07/08/1993,female,JMAN556,Susan Fisher,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,s&!7r#Yfwz,True
6615493defd9a45992622c2f,JMAN399,Brian West,30/11/2014,1451768108,Brian@gmail.com,New Leslieport,Tripura,124714,26/11/1975,male,JMAN555,Robin Rose,admin,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,9N4v6Y0k(Y,False
6615493defd9a45992622c30,JMAN813,Joseph George,16/04/2015,4373902525,Joseph@gmail.com,North Stephaniefort,Bihar,930384,19/04/1991,male,JMAN986,Kelly Clark,admin,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,c9Va@tmI*w,False
6615493defd9a45992622c31,JMAN923,Jennifer Bartlett,24/04/2012,4281909560,Jennifer@gmail.com,Pamelahaven,Mizoram,550131,21/02/1996,female,JMAN527,Jordan Allen,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,&AAviY^MX1,True
6615493defd9a45992622c32,JMAN828,Kathryn Harris,14/06/2013,4931572826,Kathryn@yahoo.com,Bondview,Sikkim,445359,30/07/2000,male,JMAN103,Jamie Grimes,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,vCz46dSq#m,True
6615493defd9a45992622c33,JMAN261,Eric Bailey,25/02/2019,5957101250,Eric@gmail.com,Danielburgh,Himachal Pradesh,379008,09/12/1994,female,JMAN483,Ruben Carroll,admin,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,S+$1Ce93Mg,False
6615493defd9a45992622c34,JMAN655,Stanley Bryant,04/06/2010,3740892035,Stanley@yahoo.com,North Traceyshire,Uttar Pradesh,344165,22/10/1991,male,JMAN555,Wendy Carroll,user,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,Z!PA9Anq8X,False
6615493defd9a45992622c35,JMAN527,Thomas Lane,27/06/2022,5479485301,Thomas@gmail.com,East Elizabethfort,Assam,488125,13/04/1986,female,JMAN976,Linda May,admin,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,e!sPgbVk)0,False
6615493defd9a45992622c36,JMAN535,Kevin Montoya,23/07/2014,4673666042,Kevin@yahoo.com,Lopezport,Telangana,889456,26/07/1987,female,JMAN272,Brandon Meyer,user,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,%x4U8wQH$_,False
6615493defd9a45992622c37,JMAN33,Shannon Hernandez,31/03/2015,1263878115,Shannon@yahoo.com,Jamesfurt,Mizoram,234412,11/06/1979,male,JMAN189,Shannon Walker,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,(*B5iUMa*G,True
6615493defd9a45992622c38,JMAN963,Maria Bowers,10/09/2024,7728624433,Maria@yahoo.com,Durhamberg,Uttarakhand,216399,17/03/1986,female,JMAN483,Jennifer Hansen,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,#1R4n^@Jin,True
6615493defd9a45992622c39,JMAN294,Joseph Quinn,11/08/2013,7371408070,Joseph@yahoo.com,New Paulhaven,Uttar Pradesh,692674,13/11/1977,female,JMAN835,Linda Harrington,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,V55AM@Cm!@,True
6615493defd9a45992622c3a,JMAN981,Kathryn Everett,27/11/2010,8253824162,Kathryn@gmail.com,Lake Michael,Karnataka,887897,25/02/1985,male,JMAN226,Alicia Smith,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,%1QU6rAZlo,False
6615493defd9a45992622c3b,JMAN659,Erica Murray,05/09/2021,7140038095,Erica@yahoo.com,Isaiahfurt,Manipur,800806,01/08/1986,female,JMAN998,Theresa Lowe,admin,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,UN!k6OaxbG,False
6615493defd9a45992622c3c,JMAN429,Adam Mack,08/08/2013,1798725732,Adam@gmail.com,New Stephaniemouth,Punjab,310749,10/03/1984,male,JMAN527,Susan Black,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,^ZOQBlJp45,False
6615493defd9a45992622c3d,JMAN420,Ashley Webb,28/05/2020,5502350661,Ashley@yahoo.com,Princeton,Chhattisgarh,295355,03/07/1986,male,JMAN449,Peggy Smith,user,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,M5ItmtOs_k,True
6615493defd9a45992622c3e,JMAN887,Bryan Morgan,28/06/2022,6585215598,Bryan@gmail.com,Belindafort,Himachal Pradesh,322965,17/02/1987,male,JMAN864,Alexander Mckinney,admin,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,*^F9Dmeq3_,True
6615493defd9a45992622c3f,JMAN336,Leslie Moody,06/06/2016,7587683653,Leslie@gmail.com,Rebeccachester,Tripura,304744,18/10/1982,male,JMAN228,Laura Perry,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,4C7xTqsf_8,True
6615493defd9a45992622c40,JMAN199,Joyce Short,21/12/2011,6586781213,Joyce@gmail.com,New Randyville,Karnataka,892757,25/11/2000,female,JMAN515,Danny Gray,user,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,Mc1FxBkKo!,True
6615493defd9a45992622c41,JMAN189,Donald Taylor,12/07/2023,3360728034,Donald@gmail.com,Greenbury,Uttarakhand,509434,28/12/1983,female,JMAN10,Debbie Smith,user,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,%@Ij_K)dO5,False
6615493defd9a45992622c42,JMAN228,Jordan Black,04/03/2012,2778888494,Jordan@gmail.com,West Jeffreychester,Andhra Pradesh,833968,01/04/1985,female,JMAN828,Victoria Adams,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,@)!Q0Tc#U+,True
6615493defd9a45992622c43,JMAN585,Deanna Taylor,15/06/2022,9934481663,Deanna@gmail.com,Lake Ashley,Telangana,893972,08/02/1995,female,JMAN483,Kathy Pena,admin,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,%e4ZwZaU$p,False
6615493defd9a45992622c44,JMAN279,Robert Peterson,09/02/2012,5643839499,Robert@yahoo.com,Russellmouth,Assam,847855,01/03/1990,male,JMAN633,Alan Chavez,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,^(S$$9RgL6,False
6615493defd9a45992622c45,JMAN838,Catherine Clark,12/12/2013,1607255490,Catherine@yahoo.com,New Samantha,Andhra Pradesh,377117,10/06/2000,male,JMAN633,Terry Townsend,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,1_Zh&4Ev%y,False
6615493defd9a45992622c46,JMAN51,Karen Galloway,02/02/2020,6532369647,Karen@yahoo.com,Branchport,Haryana,209974,25/04/1999,male,JMAN103,Ashley Henson,admin,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,+cAOOyX^52,False
6615493defd9a45992622c47,JMAN444,Dwayne Wilson,31/05/2011,2366064859,Dwayne@gmail.com,Moranland,Nagaland,175642,19/07/1984,male,JMAN864,Amy Fleming,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,Wm&3#RGiuC,False
6615493defd9a45992622c48,JMAN42,James Williams,21/09/2010,8924427269,James@gmail.com,Joelberg,Uttar Pradesh,460675,07/10/1978,male,JMAN820,Dakota Sullivan,user,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,MQKdf4@))8,True
6615493defd9a45992622c49,JMAN176,Tamara Fernandez,05/07/2016,2915346639,Tamara@gmail.com,Hillhaven,Tripura,478400,03/02/1983,female,JMAN403,Randy Reeves,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,cQdi26Le*f,True
6615493defd9a45992622c4a,JMAN25,Colton Gonzalez,05/08/2013,8256246772,Colton@yahoo.com,Evansbury,Telangana,494433,22/11/1976,female,JMAN527,Kristopher Salazar,user,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,H1NazRuL&2,True
6615493defd9a45992622c4b,JMAN707,Lisa Lee,24/05/2022,4687060769,Lisa@yahoo.com,Herrerahaven,Haryana,297686,12/10/1990,male,JMAN103,Brandon Hines Jr.,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,%6cghU+slX,True
6615493defd9a45992622c4c,JMAN854,John Stephens,03/07/2024,8806365564,John@yahoo.com,Donovanmouth,Meghalaya,339058,08/06/1974,male,JMAN976,Karen Rodriguez,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,0!_5SqfVz^,True
6615493defd9a45992622c4d,JMAN625,Gregory Dominguez,03/04/2021,1487142199,Gregory@gmail.com,Port Morgan,Himachal Pradesh,960288,14/02/1989,male,JMAN226,Lindsay Cook,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,*zZgZPkCp2,False
6615493defd9a45992622c4e,JMAN913,Timothy Rogers,25/02/2020,1894218799,Timothy@gmail.com,North Tyler,Uttar Pradesh,603901,28/01/1977,male,JMAN986,Dr. Katelyn Scott,user,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,+$DZD+Loh0,True
6615493defd9a45992622c4f,JMAN538,Patrick Snyder,04/07/2022,6439221147,Patrick@yahoo.com,Adamport,Mizoram,638395,05/05/1998,male,JMAN527,Daniel Carter,user,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,@@8QNb*nOp,True
6615493defd9a45992622c50,JMAN128,Billy Merritt,13/10/2016,3014159413,Billy@yahoo.com,North Barbara,Andhra Pradesh,294794,05/08/2000,female,JMAN864,Diamond Thomas,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,+4#k8UqIdB,True
6615493defd9a45992622c51,JMAN179,Amy Anderson,11/08/2021,6032991894,Amy@gmail.com,Rodneyville,Rajasthan,910190,19/01/1995,female,JMAN511,Chad Cross,user,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,kvG7m+Dd*1,False
6615493defd9a45992622c52,JMAN152,Debbie Doyle,18/08/2021,3165199492,Debbie@yahoo.com,Leeburgh,Uttarakhand,428169,20/08/1990,male,JMAN986,Shawn Nelson,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,a6LfPooP!h,True
6615493defd9a45992622c53,JMAN934,Joshua Jackson,03/08/2013,3128803357,Joshua@yahoo.com,Lake William,Assam,773487,06/10/2000,male,JMAN646,Michael Morris,admin,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,39_KV31h@j,True
6615493defd9a45992622c54,JMAN539,Jack Rivas PhD,15/05/2012,1015397840,Jack@yahoo.com,West Valerie,Bihar,335880,29/04/1974,male,JMAN828,Kristi Graham,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,D$33X9Uf(I,True
6615493defd9a45992622c55,JMAN67,Thomas Carter,20/01/2019,4975031319,Thomas@gmail.com,Dorisview,Sikkim,800614,28/12/1991,female,JMAN556,Pamela Crawford,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,&zNnvwV_20,False
6615493defd9a45992622c56,JMAN994,Jennifer Alexander,19/11/2024,6724260904,Jennifer@yahoo.com,Reeseshire,Goa,954755,28/02/1976,female,JMAN555,Ronnie Hughes,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,+0^_mUohsO,True
6615493defd9a45992622c57,JMAN515,Emily Wolfe,20/05/2019,6132193226,Emily@gmail.com,Salaston,Arunachal Pradesh,181393,09/02/1979,female,JMAN195,Damon Wang,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,8%30ITIi5h,False
6615493defd9a45992622c58,JMAN823,Andrew Allen,01/01/2015,8840734740,Andrew@gmail.com,Davidborough,Rajasthan,742643,02/04/1990,male,JMAN272,Jennifer Greene,user,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,H)FxUoIZ_9,True
6615493defd9a45992622c59,JMAN646,Kimberly Miller,19/01/2017,4979595713,Kimberly@gmail.com,New Anne,Uttarakhand,269184,24/07/1989,female,JMAN403,Mrs. Sally Walls,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,H4WLCnIX(m,True
6615493defd9a45992622c5a,JMAN31,Barbara Howell,17/06/2021,7224229153,Barbara@yahoo.com,South Jeremymouth,Arunachal Pradesh,672262,04/02/2003,male,JMAN828,Ashley Nelson,user,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,68(9VSkc_g,True
6615493defd9a45992622c5b,JMAN708,Caroline Thornton,07/07/2016,3587230655,Caroline@gmail.com,Davidfurt,Punjab,637735,30/12/1984,male,JMAN633,Alexander Kirby,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,&nRDM0hm3p,True
6615493defd9a45992622c5c,JMAN856,Jessica Velazquez,10/11/2014,6897878513,Jessica@gmail.com,Markmouth,Goa,480851,04/04/2003,male,JMAN820,Ryan Brown,admin,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,#6LyZ)zZ^S,False
6615493defd9a45992622c5d,JMAN884,Tracy Jackson,20/12/2021,2232429103,Tracy@yahoo.com,East Garystad,Haryana,705008,01/07/1994,male,JMAN272,Christopher Schmidt,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,t02IrGG@#s,True
6615493defd9a45992622c5e,JMAN667,Nicole Hardy,04/08/2020,3332134200,Nicole@gmail.com,North Dwayne,Mizoram,519601,03/02/1983,male,JMAN228,Alicia Brown,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,)D3U@Sla!5,True
6615493defd9a45992622c5f,JMAN753,Steven Pineda,05/06/2016,3460166035,Steven@yahoo.com,Hillland,Assam,973726,11/07/1991,male,JMAN827,Joseph Brown,user,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,_156Vw26&6,False
6615493defd9a45992622c60,JMAN339,Alexandra Johnson,13/12/2018,1212498746,Alexandra@yahoo.com,South Michaelstad,Uttar Pradesh,231108,23/06/1989,female,JMAN998,Danielle Moreno,admin,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,Sz)5UmFqdA,True
6615493defd9a45992622c61,JMAN242,Crystal Kirby,15/05/2019,7439140607,Crystal@gmail.com,East Brandy,Gujarat,539226,04/07/1979,female,JMAN864,Mark Patel,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,*b5$3Q!kUf,True
6615493defd9a45992622c62,JMAN500,Andrew Adams,02/04/2017,6026353754,Andrew@gmail.com,Merrittfort,Odisha,193043,22/04/1973,female,JMAN449,Annette Schmitt,user,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,E6$i#wso@b,False
6615493defd9a45992622c63,JMAN613,Danielle Bell,15/04/2017,1509514513,Danielle@yahoo.com,Estradatown,Chhattisgarh,698707,03/08/1987,female,JMAN986,Richard Rogers,user,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,_2D4XkIgHE,False
6615493defd9a45992622c64,JMAN309,Kristen Allen,27/06/2015,7530461410,Kristen@gmail.com,Port Patrick,Chhattisgarh,534962,13/04/1992,male,JMAN828,Alexa Riley,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,nB60YaGu#S,False
6615493defd9a45992622c65,JMAN262,Michael Harrell,05/11/2016,9045776621,Michael@yahoo.com,Codyhaven,Sikkim,705143,04/02/1980,male,JMAN228,Donald Patel,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,M^5Kpx0lkV,True
6615493defd9a45992622c66,JMAN410,Jason Taylor,09/10/2016,7924863220,Jason@gmail.com,Lindsayberg,Gujarat,831725,08/07/1996,male,JMAN555,Brooke Dominguez,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,Ro2XP(Co!D,False
6615493defd9a45992622c67,JMAN995,Valerie Novak,20/09/2015,9091572115,Valerie@yahoo.com,Duarteshire,Maharashtra,276778,11/04/1990,female,JMAN835,Troy Miller,user,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,R9))8WBi$3,True
6615493defd9a45992622c68,JMAN472,Jennifer Price,24/09/2020,7301272209,Jennifer@gmail.com,Markfort,Telangana,537896,19/12/1984,female,JMAN10,Natasha Scott,user,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,DMC0ChAmZ%,False
